cityLabel,population,countryCode,country
Volta Redonda,262970,BR,http://www.wikidata.org/entity/Q155
Várzea Grande,262880,BR,http://www.wikidata.org/entity/Q155
Laayoune,262791,MA,http://www.wikidata.org/entity/Q1028
Santarém,262538,BR,http://www.wikidata.org/entity/Q155
North Las Vegas,262527,US,http://www.wikidata.org/entity/Q30
Vitória da Conquista,262494,BR,http://www.wikidata.org/entity/Q155
Suzano,262480,BR,http://www.wikidata.org/entity/Q155
Quilmes,262379,AR,http://www.wikidata.org/entity/Q414
Santa Maria,262368,BR,http://www.wikidata.org/entity/Q155
Volta Redonda,262259,BR,http://www.wikidata.org/entity/Q155
Espoo,262140,FI,http://www.wikidata.org/entity/Q33
Marabá,262085,BR,http://www.wikidata.org/entity/Q155
Novorossiysk,261973,RU,http://www.wikidata.org/entity/Q159
Wollongong,261896,AU,http://www.wikidata.org/entity/Q408
Zhytomyr,261624,UA,http://www.wikidata.org/entity/Q212
Volta Redonda,261563,BR,http://www.wikidata.org/entity/Q155
Volta Redonda,261522,BR,http://www.wikidata.org/entity/Q155
Fukui,261474,JP,http://www.wikidata.org/entity/Q17
Gilgit,261440,PK,http://www.wikidata.org/entity/Q843
Arrah,261430,IN,http://www.wikidata.org/entity/Q668
Volta Redonda,261403,BR,http://www.wikidata.org/entity/Q155
Gravataí,261150,BR,http://www.wikidata.org/entity/Q155
Heroica Nogales,261137,MX,http://www.wikidata.org/entity/Q96
Santa Maria,261031,BR,http://www.wikidata.org/entity/Q155
Bariadi,260927,TZ,http://www.wikidata.org/entity/Q924
Espoo,260753,FI,http://www.wikidata.org/entity/Q33
Chiayi City,260749,TW,http://www.wikidata.org/entity/Q865
Viamão,260740,BR,http://www.wikidata.org/entity/Q155
Dourados,260640,BR,http://www.wikidata.org/entity/Q155
Kakogawa,260595,JP,http://www.wikidata.org/entity/Q17
Novi Sad,260438,RS,http://www.wikidata.org/entity/Q403
Kingston upon Hull,260200,GB,http://www.wikidata.org/entity/Q145
Volta Redonda,260180,BR,http://www.wikidata.org/entity/Q155
Pelotas,259994,BR,http://www.wikidata.org/entity/Q155
Marawi,259993,PH,http://www.wikidata.org/entity/Q928
Volta Redonda,259811,BR,http://www.wikidata.org/entity/Q155
Kotri,259358,PK,http://www.wikidata.org/entity/Q843
Tacloban,259353,PH,http://www.wikidata.org/entity/Q928
Rondonópolis,259167,BR,http://www.wikidata.org/entity/Q155
Gravataí,259138,BR,http://www.wikidata.org/entity/Q155
Misrata,259056,LY,http://www.wikidata.org/entity/Q1016
Aydın,259027,TR,http://www.wikidata.org/entity/Q43
Volta Redonda,259011,BR,http://www.wikidata.org/entity/Q155
Kostanay,258990,KZ,http://www.wikidata.org/entity/Q232
Sreepur,258973,BD,http://www.wikidata.org/entity/Q902
Taloqan,258758,AF,http://www.wikidata.org/entity/Q889
Manta,258697,EC,http://www.wikidata.org/entity/Q736
Saint-Louis,258592,SN,http://www.wikidata.org/entity/Q1041
Lincoln,258379,US,http://www.wikidata.org/entity/Q30
St. Petersburg,258308,US,http://www.wikidata.org/entity/Q30
Stoke-on-Trent,258300,GB,http://www.wikidata.org/entity/Q145
Siverek,258265,TR,http://www.wikidata.org/entity/Q43
Várzea Grande,258208,BR,http://www.wikidata.org/entity/Q155
Mymensingh,258040,BD,http://www.wikidata.org/entity/Q902
Cotia,257882,BR,http://www.wikidata.org/entity/Q155
Viamão,257844,BR,http://www.wikidata.org/entity/Q155
Volta Redonda,257803,BR,http://www.wikidata.org/entity/Q155
Hiratsuka,257662,JP,http://www.wikidata.org/entity/Q17
Gravataí,257428,BR,http://www.wikidata.org/entity/Q155
Annaba,257359,DZ,http://www.wikidata.org/entity/Q262
Viamão,257330,BR,http://www.wikidata.org/entity/Q155
Lubbock,257141,US,http://www.wikidata.org/entity/Q30
Marabá,257062,BR,http://www.wikidata.org/entity/Q155
Kitchener,256885,CA,http://www.wikidata.org/entity/Q16
Espoo,256824,FI,http://www.wikidata.org/entity/Q33
Siddhirganj,256760,BD,http://www.wikidata.org/entity/Q902
Horlivka,256714,UA,http://www.wikidata.org/entity/Q212
Irving,256684,US,http://www.wikidata.org/entity/Q30
Viamão,256302,BR,http://www.wikidata.org/entity/Q155
Indaiatuba,256223,BR,http://www.wikidata.org/entity/Q155
Bloemfontein,256185,ZA,http://www.wikidata.org/entity/Q258
Juazeiro,256122,BR,http://www.wikidata.org/entity/Q155
Nonthaburi,255671,TH,http://www.wikidata.org/entity/Q869
Gravataí,255660,BR,http://www.wikidata.org/entity/Q155
Verona,255588,IT,http://www.wikidata.org/entity/Q38
Várzea Grande,255448,BR,http://www.wikidata.org/entity/Q155
Derby,255394,GB,http://www.wikidata.org/entity/Q145
Tampere,255333,FI,http://www.wikidata.org/entity/Q33
Camaçari,255238,BR,http://www.wikidata.org/entity/Q155
Viamão,255224,BR,http://www.wikidata.org/entity/Q155
Laredo,255205,US,http://www.wikidata.org/entity/Q30
Kuala Terengganu,255109,MY,http://www.wikidata.org/entity/Q833
Xixón City,255070,ES,http://www.wikidata.org/entity/Q29
Chingola,255000,ZM,http://www.wikidata.org/entity/Q953
Moçâmedes,255000,AO,http://www.wikidata.org/entity/Q916
Tambov,254940,RU,http://www.wikidata.org/entity/Q159
Turmero,254880,VE,http://www.wikidata.org/entity/Q717
Tokushima,254510,JP,http://www.wikidata.org/entity/Q17
São Carlos,254484,BR,http://www.wikidata.org/entity/Q155
Juazeiro,254481,BR,http://www.wikidata.org/entity/Q155
Tuni,254425,IN,http://www.wikidata.org/entity/Q668
Viamão,254101,BR,http://www.wikidata.org/entity/Q155
Viamão,253717,BR,http://www.wikidata.org/entity/Q155
São José,253705,BR,http://www.wikidata.org/entity/Q155
Caruaru,253634,BR,http://www.wikidata.org/entity/Q155
Cotia,253608,BR,http://www.wikidata.org/entity/Q155
Araraquara,253474,BR,http://www.wikidata.org/entity/Q155
Palhoça,253469,BR,http://www.wikidata.org/entity/Q155
Aksaray,253113,TR,http://www.wikidata.org/entity/Q43
Qena,252883,EG,http://www.wikidata.org/entity/Q79
Navotas,252878,PH,http://www.wikidata.org/entity/Q928
Viamão,252872,BR,http://www.wikidata.org/entity/Q155
Shimonoseki,252844,JP,http://www.wikidata.org/entity/Q17
Narnaul,252786,IN,http://www.wikidata.org/entity/Q668
Aachen,252769,DE,http://www.wikidata.org/entity/Q183
Kokand,252731,UZ,http://www.wikidata.org/entity/Q265
Parnamirim,252716,BR,http://www.wikidata.org/entity/Q155
Godavarikhani,252693,IN,http://www.wikidata.org/entity/Q668
Várzea Grande,252596,BR,http://www.wikidata.org/entity/Q155
Espoo,252439,FI,http://www.wikidata.org/entity/Q33
Bharatpur,252342,IN,http://www.wikidata.org/entity/Q668
Osmaniye,252186,TR,http://www.wikidata.org/entity/Q43
Brunswick,252066,DE,http://www.wikidata.org/entity/Q183
Uberaba,252051,BR,http://www.wikidata.org/entity/Q155
Begusarai,252008,IN,http://www.wikidata.org/entity/Q668
Kediri,252000,ID,http://www.wikidata.org/entity/Q252
Viamão,251978,BR,http://www.wikidata.org/entity/Q155
Kanggye,251971,KP,http://www.wikidata.org/entity/Q423
Chiayi City,251938,TW,http://www.wikidata.org/entity/Q865
Hakodate,251891,JP,http://www.wikidata.org/entity/Q17
Marabá,251885,BR,http://www.wikidata.org/entity/Q155
İskenderun,251682,TR,http://www.wikidata.org/entity/Q43
Sōka-shi,251390,JP,http://www.wikidata.org/entity/Q17
Higüey,251243,DO,http://www.wikidata.org/entity/Q786
Viamão,251033,BR,http://www.wikidata.org/entity/Q155
Wolverhampton,250970,GB,http://www.wikidata.org/entity/Q145
Fallujah,250884,IQ,http://www.wikidata.org/entity/Q796
Timișoara,250849,RO,http://www.wikidata.org/entity/Q218
Bata,250770,GQ,http://www.wikidata.org/entity/Q983
Santa Ana,250760,SV,http://www.wikidata.org/entity/Q792
Chemnitz,250681,DE,http://www.wikidata.org/entity/Q183
Venice,250369,IT,http://www.wikidata.org/entity/Q38
Babol,250217,IR,http://www.wikidata.org/entity/Q794
São José,250181,BR,http://www.wikidata.org/entity/Q155
La Paz,250141,MX,http://www.wikidata.org/entity/Q96
Montes Claros,250062,BR,http://www.wikidata.org/entity/Q155
Viamão,250028,BR,http://www.wikidata.org/entity/Q155
Al Bayda,250000,LY,http://www.wikidata.org/entity/Q1016
Mariupol,250000,UA,http://www.wikidata.org/entity/Q212
Valera,250000,VE,http://www.wikidata.org/entity/Q717
Kurmuk,250000,SD,http://www.wikidata.org/entity/Q1049
Ray,250000,IR,http://www.wikidata.org/entity/Q794
Unaizah,250000,SA,http://www.wikidata.org/entity/Q851
New Delhi,249998,IN,http://www.wikidata.org/entity/Q668
Sri Ganganagar,249914,IN,http://www.wikidata.org/entity/Q668
Las Condes,249893,CL,http://www.wikidata.org/entity/Q298
Rishon LeZion,249860,IL,http://www.wikidata.org/entity/Q801
San Francisco de Campeche,249623,MX,http://www.wikidata.org/entity/Q96
Winston-Salem,249545,US,http://www.wikidata.org/entity/Q30
Manzhouli,249472,CN,http://www.wikidata.org/entity/Q148
Palangka Raya,249434,ID,http://www.wikidata.org/entity/Q252
Chesapeake,249422,US,http://www.wikidata.org/entity/Q30
Geoje,249290,KR,http://www.wikidata.org/entity/Q884
Colombo,249277,BR,http://www.wikidata.org/entity/Q155
Cotia,249210,BR,http://www.wikidata.org/entity/Q155
Camaçari,249206,BR,http://www.wikidata.org/entity/Q155
North Dum Dum,249142,IN,http://www.wikidata.org/entity/Q668
Burnaby,249125,CA,http://www.wikidata.org/entity/Q16
Kaliakair,249111,BD,http://www.wikidata.org/entity/Q902
Limeira,249046,BR,http://www.wikidata.org/entity/Q155
Stoke-on-Trent,249008,GB,http://www.wikidata.org/entity/Q145
Stoke-on-Trent,249000,GB,http://www.wikidata.org/entity/Q145
Kiel,248873,DE,http://www.wikidata.org/entity/Q183
Portsmouth,248440,GB,http://www.wikidata.org/entity/Q145
Gregorio de Laferrere,248362,AR,http://www.wikidata.org/entity/Q414
Glendale,248325,US,http://www.wikidata.org/entity/Q30
Gyeongju,248244,KR,http://www.wikidata.org/entity/Q884
Vantaa,248199,FI,http://www.wikidata.org/entity/Q33
Mérida,248192,VE,http://www.wikidata.org/entity/Q717
Sibu,247995,MY,http://www.wikidata.org/entity/Q833
Espoo,247970,FI,http://www.wikidata.org/entity/Q33
Beykoz,247875,TR,http://www.wikidata.org/entity/Q43
Paraná,247863,AR,http://www.wikidata.org/entity/Q414
Sahiwal,247706,PK,http://www.wikidata.org/entity/Q843
Isparta,247580,TR,http://www.wikidata.org/entity/Q43
Americana,247571,BR,http://www.wikidata.org/entity/Q155
Santa Clara,247436,CU,http://www.wikidata.org/entity/Q241
Colombo,247268,BR,http://www.wikidata.org/entity/Q155
Yamagata,247234,JP,http://www.wikidata.org/entity/Q17
Khomeyni Shahr,247128,IR,http://www.wikidata.org/entity/Q794
Swansea,246700,GB,http://www.wikidata.org/entity/Q145
Tsukuba,246647,JP,http://www.wikidata.org/entity/Q17
São José,246586,BR,http://www.wikidata.org/entity/Q155
Colombo,246540,BR,http://www.wikidata.org/entity/Q155
Macaé,246391,BR,http://www.wikidata.org/entity/Q155
Louisville,246161,US,http://www.wikidata.org/entity/Q30
Garland,246018,US,http://www.wikidata.org/entity/Q30
Palhoça,245477,BR,http://www.wikidata.org/entity/Q155
Águas Lindas de Goiás,245352,BR,http://www.wikidata.org/entity/Q155
Rivne,245289,UA,http://www.wikidata.org/entity/Q212
Gdynia,245222,PL,http://www.wikidata.org/entity/Q36
Baranagar,245213,IN,http://www.wikidata.org/entity/Q668
Lira City,245132,UG,http://www.wikidata.org/entity/Q1036
Syktyvkar,245083,RU,http://www.wikidata.org/entity/Q159
Stoke-on-Trent,245000,GB,http://www.wikidata.org/entity/Q145
Rondonópolis,244911,BR,http://www.wikidata.org/entity/Q155
Cotia,244694,BR,http://www.wikidata.org/entity/Q155
São José de Ribamar,244579,BR,http://www.wikidata.org/entity/Q155
Espoo,244330,FI,http://www.wikidata.org/entity/Q33
Merlo,244168,AR,http://www.wikidata.org/entity/Q414
Portoviejo,244129,EC,http://www.wikidata.org/entity/Q736
Torreón,244000,MX,http://www.wikidata.org/entity/Q96
Juazeiro,243896,BR,http://www.wikidata.org/entity/Q155
Fuji,243739,JP,http://www.wikidata.org/entity/Q17
Colombo,243726,BR,http://www.wikidata.org/entity/Q155
Sabzevar,243700,IR,http://www.wikidata.org/entity/Q794
Santa Maria,243611,BR,http://www.wikidata.org/entity/Q155
Marabá,243583,BR,http://www.wikidata.org/entity/Q155
Dourados,243367,BR,http://www.wikidata.org/entity/Q155
Bahir Dar,243300,ET,http://www.wikidata.org/entity/Q115
Myitkyina,243031,MM,http://www.wikidata.org/entity/Q836
Camaçari,242970,BR,http://www.wikidata.org/entity/Q155
São José,242927,BR,http://www.wikidata.org/entity/Q155
Tuy Hòa,242840,VN,http://www.wikidata.org/entity/Q881
Sasebo,242664,JP,http://www.wikidata.org/entity/Q17
Biratnagar,242548,NP,http://www.wikidata.org/entity/Q837
Chigasaki,242347,JP,http://www.wikidata.org/entity/Q17
Kahama,242208,TZ,http://www.wikidata.org/entity/Q924
Halle (Saale),242172,DE,http://www.wikidata.org/entity/Q183
Volta Redonda,242063,BR,http://www.wikidata.org/entity/Q155
Al Mokattam,242009,EG,http://www.wikidata.org/entity/Q79
Man,241969,CI,http://www.wikidata.org/entity/Q1008
Sete Lagoas,241835,BR,http://www.wikidata.org/entity/Q155
Colón City,241817,PA,http://www.wikidata.org/entity/Q804
Colombo,241672,BR,http://www.wikidata.org/entity/Q155
Haeju,241599,KP,http://www.wikidata.org/entity/Q423
Espoo,241565,FI,http://www.wikidata.org/entity/Q33
Colombo,241505,BR,http://www.wikidata.org/entity/Q155
Scottsdale,241361,US,http://www.wikidata.org/entity/Q30
Cibinong,241232,ID,http://www.wikidata.org/entity/Q252
Viamão,241190,BR,http://www.wikidata.org/entity/Q155
Uberlândia,240967,BR,http://www.wikidata.org/entity/Q155
Nizhnekamsk,240842,RU,http://www.wikidata.org/entity/Q159
Colombo,240840,BR,http://www.wikidata.org/entity/Q155
Colombo,240720,BR,http://www.wikidata.org/entity/Q155
Düzce,240633,TR,http://www.wikidata.org/entity/Q43
Águas Lindas de Goiás,240613,BR,http://www.wikidata.org/entity/Q155
Marília,240590,BR,http://www.wikidata.org/entity/Q155
Tarapoto,240453,PE,http://www.wikidata.org/entity/Q419
São Leopoldo,240378,BR,http://www.wikidata.org/entity/Q155
Chōfu,240359,JP,http://www.wikidata.org/entity/Q17
Viamão,240302,BR,http://www.wikidata.org/entity/Q155
Jacareí,240275,BR,http://www.wikidata.org/entity/Q155
Anju,240117,KP,http://www.wikidata.org/entity/Q423
Magdeburg,240114,DE,http://www.wikidata.org/entity/Q183
Andimeshk,240113,IR,http://www.wikidata.org/entity/Q794
Taganrog,240055,RU,http://www.wikidata.org/entity/Q159
Várzea Grande,240038,BR,http://www.wikidata.org/entity/Q155
Horlivka,239828,UA,http://www.wikidata.org/entity/Q212
São José,239718,BR,http://www.wikidata.org/entity/Q155
Kota Probolinggo,239649,ID,http://www.wikidata.org/entity/Q252
Rondonópolis,239613,BR,http://www.wikidata.org/entity/Q155
Viamão,239384,BR,http://www.wikidata.org/entity/Q155
Hunchun,239359,CN,http://www.wikidata.org/entity/Q148
Yamato,239146,JP,http://www.wikidata.org/entity/Q17
Matsumoto,239115,JP,http://www.wikidata.org/entity/Q17
Chimoio,238976,MZ,http://www.wikidata.org/entity/Q1029
Nyingchi,238936,CN,http://www.wikidata.org/entity/Q148
Marabá,238708,BR,http://www.wikidata.org/entity/Q155
São Leopoldo,238648,BR,http://www.wikidata.org/entity/Q155
Arlington,238643,US,http://www.wikidata.org/entity/Q30
Ormoc,238545,PH,http://www.wikidata.org/entity/Q928
Cabo Frio,238438,BR,http://www.wikidata.org/entity/Q155
Tarsus,238276,TR,http://www.wikidata.org/entity/Q43
Lille,238246,FR,http://www.wikidata.org/entity/Q142
Ivano-Frankivsk,238196,UA,http://www.wikidata.org/entity/Q212
Cabo Frio,238166,BR,http://www.wikidata.org/entity/Q155
González Catán,238067,AR,http://www.wikidata.org/entity/Q414
Espoo,238047,FI,http://www.wikidata.org/entity/Q33
Q49231,238005,US,http://www.wikidata.org/entity/Q30
Várzea Grande,237925,BR,http://www.wikidata.org/entity/Q155
Juazeiro,237821,BR,http://www.wikidata.org/entity/Q155
Cotia,237750,BR,http://www.wikidata.org/entity/Q155
Juazeiro,237627,BR,http://www.wikidata.org/entity/Q155
Brașov,237589,RO,http://www.wikidata.org/entity/Q218
Saint-Louis,237563,SN,http://www.wikidata.org/entity/Q1041
Amol,237528,IR,http://www.wikidata.org/entity/Q794
Colombo,237402,BR,http://www.wikidata.org/entity/Q155
Faridpur,237266,BD,http://www.wikidata.org/entity/Q902
Freiburg im Breisgau,237244,DE,http://www.wikidata.org/entity/Q183
Thiès,237215,SN,http://www.wikidata.org/entity/Q1041
Tokchon,237133,KP,http://www.wikidata.org/entity/Q423
Mirpur Khas,236961,PK,http://www.wikidata.org/entity/Q843
São Leopoldo,236835,BR,http://www.wikidata.org/entity/Q155
Pyongsong,236583,KP,http://www.wikidata.org/entity/Q423
Centurion,236580,ZA,http://www.wikidata.org/entity/Q258
Petah Tikva,236169,IL,http://www.wikidata.org/entity/Q801
Abha,236157,SA,http://www.wikidata.org/entity/Q851
Minya,236043,EG,http://www.wikidata.org/entity/Q79
Rondonópolis,236042,BR,http://www.wikidata.org/entity/Q155
São José,236029,BR,http://www.wikidata.org/entity/Q155
Iseyin,236000,NG,http://www.wikidata.org/entity/Q1033
Gaborone,235884,BW,http://www.wikidata.org/entity/Q963
Novo Hamburgo,235802,BR,http://www.wikidata.org/entity/Q155
Oral,235764,KZ,http://www.wikidata.org/entity/Q232
Boise,235684,US,http://www.wikidata.org/entity/Q30
El Jadida,235681,MA,http://www.wikidata.org/entity/Q1028
Vũng Tàu,235606,VN,http://www.wikidata.org/entity/Q881
Zinder,235605,NE,http://www.wikidata.org/entity/Q1032
Uluberia,235345,IN,http://www.wikidata.org/entity/Q668
Banda Aceh,235305,ID,http://www.wikidata.org/entity/Q252
Najafabad,235281,IR,http://www.wikidata.org/entity/Q794
Bayamo,235107,CU,http://www.wikidata.org/entity/Q241
Espoo,235019,FI,http://www.wikidata.org/entity/Q33
Georgetown,235017,GY,http://www.wikidata.org/entity/Q734
Borujerd,234997,IR,http://www.wikidata.org/entity/Q794
São Leopoldo,234947,BR,http://www.wikidata.org/entity/Q155
Colombo,234941,BR,http://www.wikidata.org/entity/Q155
Arapiraca,234696,BR,http://www.wikidata.org/entity/Q155
Camaçari,234558,BR,http://www.wikidata.org/entity/Q155
Miri,234541,MY,http://www.wikidata.org/entity/Q833
Maracanaú,234509,BR,http://www.wikidata.org/entity/Q155
Kasulu,234452,TZ,http://www.wikidata.org/entity/Q924
Feni,234350,BD,http://www.wikidata.org/entity/Q902
Porto-Novo,234168,BJ,http://www.wikidata.org/entity/Q962
Craiova,234140,RO,http://www.wikidata.org/entity/Q218
Cabo Frio,234077,BR,http://www.wikidata.org/entity/Q155
Ponta Grossa,233984,BR,http://www.wikidata.org/entity/Q155
Purwokerto,233865,ID,http://www.wikidata.org/entity/Q252
Cotia,233696,BR,http://www.wikidata.org/entity/Q155
Bo,233684,SL,http://www.wikidata.org/entity/Q1044
Marabá,233669,BR,http://www.wikidata.org/entity/Q155
Terrassa,233270,ES,http://www.wikidata.org/entity/Q29
Anyang,233172,KR,http://www.wikidata.org/entity/Q884
Franca,233098,BR,http://www.wikidata.org/entity/Q155
Bahía Blanca,233000,AR,http://www.wikidata.org/entity/Q414
Ipswich,232930,AU,http://www.wikidata.org/entity/Q408
San Miguel,232887,SV,http://www.wikidata.org/entity/Q792
M'Bour,232777,SN,http://www.wikidata.org/entity/Q1041
Gravataí,232629,BR,http://www.wikidata.org/entity/Q155
Rondonópolis,232491,BR,http://www.wikidata.org/entity/Q155
Colombo,232432,BR,http://www.wikidata.org/entity/Q155
Kigoma,232388,TZ,http://www.wikidata.org/entity/Q924
Okara,232386,PK,http://www.wikidata.org/entity/Q843
Saga,232359,JP,http://www.wikidata.org/entity/Q17
São José,232309,BR,http://www.wikidata.org/entity/Q155
Colombo,232212,BR,http://www.wikidata.org/entity/Q155
Talca,232131,CL,http://www.wikidata.org/entity/Q298
Viamão,232113,BR,http://www.wikidata.org/entity/Q155
Beni,232000,CD,http://www.wikidata.org/entity/Q974
Viamão,231996,BR,http://www.wikidata.org/entity/Q155
Jiayuguan City,231853,CN,http://www.wikidata.org/entity/Q148
Porto,231800,PT,http://www.wikidata.org/entity/Q45
Espoo,231704,FI,http://www.wikidata.org/entity/Q33
Santa Luzia,231607,BR,http://www.wikidata.org/entity/Q155
Badalona,231542,ES,http://www.wikidata.org/entity/Q29
Abadan,231476,IR,http://www.wikidata.org/entity/Q794
